(558822,1)
(558829,1)
(558908,1)
(558964,1)
(558976,1)
(559088,1)
(559522,1)
(559690,1)
(559733,1)
(559768,1)
(559826,1)
(559957,1)
(560301,1)
(560309,1)
(560323,1)
(560327,1)
(560438,1)
(560466,1)
(560723,1)
(560942,1)
(561005,1)
(561043,1)
(561053,1)
(561079,1)
(561086,1)
(561122,1)
(561486,1)
(561641,1)
(562423,1)
(562448,1)
(562543,1)
(562556,1)
(562562,1)
(562573,1)
(562574,1)
(562600,1)
(562613,1)
(562882,1)
(562904,1)
(562929,1)
(562936,1)
(562991,1)
(563008,1)
(563022,1)
(563039,1)
(563116,1)
(563326,1)
(563366,1)
(563507,1)
(563514,1)
(564544,1)
(564639,1)
(564845,1)
(565142,1)
(565144,1)
(565423,1)
(567090,1)
(567113,1)
(567165,1)
(567244,1)
(567355,1)
(567365,1)
(567389,1)
(567443,1)
(567450,1)
(567505,1)
(567549,1)
(568489,1)
(569295,1)
(569318,1)
(569377,1)
(569607,1)
(569731,1)
(569769,1)
(570086,1)
(570178,1)
(570408,1)
(570417,1)
(570431,1)
(571331,1)
(571368,1)
(572076,1)
(572214,1)
(572220,1)
(572238,1)
(572260,1)
(572325,1)
(572419,1)
(572425,1)
(572435,1)
(572454,1)
(572485,1)
(572527,1)
(572533,1)
(572691,1)
(572721,1)
(573219,1)
(573319,1)
(573368,1)
(573384,1)
(573391,1)
(573406,1)
(573423,1)
(573462,1)
(573470,1)
(574645,1)
(575456,1)
(575479,1)
(575662,1)
(576049,1)
(576364,1)
(576379,1)
(576383,1)
(576418,1)
(576482,1)
(576489,1)
(576509,1)
(576594,1)
(577155,1)
(577245,1)
(577316,1)
(577322,1)
(577332,1)
(577334,1)
(577336,1)
(577590,1)
(577858,1)
(578650,1)
(579133,1)
(579456,1)
(579490,1)
(579774,1)
(579842,1)
(579997,1)
(581318,1)
(581502,1)
(582017,1)
(582557,1)
(583318,1)
(583811,1)
(584192,1)
(584219,1)
(584236,1)
(584297,1)
(584437,1)
(584695,1)
(584934,1)
(586204,1)
(586318,1)
(586452,1)
(586470,1)
(586487,1)
(586592,1)
(586733,1)
(586851,1)
(586880,1)
(587249,1)
(587388,1)
(588173,1)
(588220,1)
(588271,1)
(588336,1)
(588368,1)
(588638,1)
(588695,1)
(588742,1)
(588757,1)
(588762,1)
(589080,1)
(589134,1)
(589159,1)
(589504,1)
(589607,1)
(591039,1)
(591594,1)
(592273,1)
(593040,1)
(593262,1)
(593699,1)
(594082,1)
(594132,1)
(594200,1)
(594339,1)
(594401,1)
(594696,1)
(594797,1)
(595692,1)
(595696,1)
(595699,1)
(595701,1)
(595725,1)
(595740,1)
(595747,1)
(596301,1)
(596691,1)
(596930,1)
(597571,1)
(597998,1)
(598054,1)
(598354,1)
(599143,1)
(599286,1)
(599767,1)
(599802,1)
(599905,1)
(599952,1)
(600022,1)
(600123,1)
(600222,1)
(600308,1)
(600546,1)
(600770,1)
(601020,1)
(601528,1)
(601780,1)
(601927,1)
(602126,1)
(602600,1)
(602637,1)
(602719,1)
(603479,1)
(603545,1)
(604362,1)
(605623,1)
(605672,1)
(605687,1)
(605716,1)
(606004,1)
(607053,1)
(607100,1)
(608014,1)
(608577,1)
(608623,1)
(608760,1)
(608962,1)
(611359,1)
(611666,1)
(612515,1)
(612657,1)
(612658,1)
(613152,1)
(613634,1)
(613748,1)
(613790,1)
(613891,1)
(614046,1)
(614547,1)
(615361,1)
(615465,1)
(616041,1)
(616998,1)
(617028,1)
(617102,1)
(618225,1)
(618689,1)
(618846,1)
(618895,1)
(618905,1)
(619081,1)
(619411,1)
(619513,1)
(619787,1)
(620179,1)
(620534,1)
(620603,1)
(621050,1)
(621097,1)
(621382,1)
(621444,1)
(621623,1)
(621735,1)
(622074,1)
(622104,1)
(622492,1)
(622503,1)
(622638,1)
(622755,1)
(623203,1)
(623367,1)
(624092,1)
(624125,1)
(624176,1)
(624185,1)
(624213,1)
(624217,1)
(624223,1)
(624447,1)
(624512,1)
(624647,1)
(624905,1)
(624922,1)
(625068,1)
(625177,1)
(625301,1)
(625459,1)
(625462,1)
(625588,1)
(625638,1)
(626146,1)
(626361,1)
(626406,1)
(626416,1)
(626589,1)
(626644,1)
(626836,1)
(626918,1)
(626944,1)
(626955,1)
(626972,1)
(626986,1)
(627187,1)
(627557,1)
(627961,1)
(628016,1)
(628560,1)
(628623,1)
(628813,1)
(629574,1)
(629621,1)
(629725,1)
(629882,1)
(630101,1)
(630111,1)
(630525,1)
(630683,1)
(630944,1)
(631206,1)
(631498,1)
(631794,1)
(631840,1)
(631911,1)
(632290,1)
(632772,1)
(633220,1)
(634308,1)
(635330,1)
(636065,1)
(636085,1)
(636305,1)
(636334,1)
(636410,1)
(636485,1)
(636722,1)
(637070,1)
(638372,1)
(638409,1)
(638564,1)
(638671,1)
(638765,1)
(638798,1)
(639313,1)
(639379,1)
(639440,1)
(639589,1)
(639806,1)
(639997,1)
(640311,1)
(640322,1)
(640848,1)
(640892,1)
(640903,1)
(640917,1)
(641379,1)
(641533,1)
(641540,1)
(641578,1)
(641599,1)
(641602,1)
(641856,1)
(641869,1)
(642011,1)
(642089,1)
(642406,1)
(642764,1)
(642943,1)
(643120,1)
(643213,1)
(643400,1)
(643934,1)
(644418,1)
(644658,1)
(644671,1)
(644696,1)
(644805,1)
(644935,1)
(644995,1)
(645014,1)
(645046,1)
(645054,1)
(645063,1)
(645080,1)
(645106,1)
(645107,1)
(645113,1)
(645115,1)
(645122,1)
(645126,1)
(645147,1)
(645155,1)
(645166,1)
(645167,1)
(645198,1)
(645217,1)
(645238,1)
(645269,1)
(645275,1)
(645304,1)
(645347,1)
(645349,1)
(645375,1)
(645378,1)
(645385,1)
(645451,1)
(645464,1)
(645536,1)
(645551,1)
(645559,1)
(645670,1)
(645969,1)
(646005,1)
(646026,1)
(646038,1)
(646139,1)
(646185,1)
(646387,1)
(646592,1)
(646904,1)
(647215,1)
(647225,1)
(647245,1)
(647356,1)
(647507,1)
(647692,1)
(647944,1)
(649321,1)
(649625,1)
(649731,1)
(649801,1)
(649945,1)
(650328,1)
(650985,1)
(651131,1)
(651497,1)
(651568,1)
(651589,1)
(651711,1)
(651801,1)
(651828,1)
(651895,1)
(652218,1)
(652363,1)
(652624,1)
(652730,1)
(652942,1)
(653402,1)
(653808,1)
(653955,1)
(653989,1)
(654191,1)
(654899,1)
(655175,1)
(655550,1)
(655652,1)
(655706,1)
(655717,1)
(655775,1)
(655889,1)
(656631,1)
(656696,1)
(656757,1)
(657079,1)
(657317,1)
(657487,1)
(657519,1)
(657792,1)
(658221,1)
(658251,1)
(658406,1)
(658421,1)
(658726,1)
(659260,1)
(659266,1)
(660054,1)
(660059,1)
(660714,1)
(660954,1)
(661017,1)
(661324,1)
(661848,1)
(661927,1)
(661989,1)
(662040,1)
(662126,1)
(662168,1)
(662183,1)
(662187,1)
(662203,1)
(662251,1)
(662295,1)
(662303,1)
(662317,1)
(662407,1)
(662422,1)
(662474,1)
(662632,1)
(662960,1)
(663520,1)
(663723,1)
(663764,1)
(663841,1)
(663887,1)
(664019,1)
(664036,1)
(664045,1)
(664107,1)
(664120,1)
(664154,1)
(664176,1)
(664178,1)
(664193,1)
(664253,1)
(664358,1)
(664378,1)
(664733,1)
(664753,1)
(664928,1)
(665006,1)
(665213,1)
(665254,1)
(665303,1)
(665373,1)
(665460,1)
(665552,1)
(665576,1)
(665601,1)
(665695,1)
(665716,1)
(665737,1)
(665765,1)
(665784,1)
(665807,1)
(665826,1)
(665827,1)
(665838,1)
(665854,1)
(665875,1)
(665885,1)
(665886,1)
(665889,1)
(665904,1)
(665912,1)
(665932,1)
(665939,1)
(665944,1)
(666069,1)
(666654,1)
(667033,1)
(667151,1)
(667369,1)
(667406,1)
(667548,1)
(667806,1)
(668452,1)
(668597,1)
(668885,1)
(669129,1)
(669787,1)
(669908,1)
(670287,1)
(670442,1)
(670466,1)
(670654,1)
(670984,1)
(672382,1)
(672545,1)
(672563,1)
(673118,1)
(673498,1)
(673616,1)
(674136,1)
(674753,1)
(674990,1)
(675393,1)
(675599,1)
(675802,1)
(676149,1)
(676443,1)
(676608,1)
(676825,1)
(676979,1)
(678174,1)
(678377,1)
(678551,1)
(679458,1)
(680025,1)
(680253,1)
(680401,1)
(680411,1)
(680466,1)
(681031,1)
(681085,1)
(682161,1)
(682273,1)
(682531,1)
(682730,1)
(682872,1)
(682877,1)
(682884,1)
(682887,1)
(682914,1)
(682916,1)
(682945,1)
(682968,1)
(682976,1)
(683069,1)
(683656,1)
(683679,1)
(683822,1)
(683863,1)
(684037,1)
(684751,1)
(684792,1)
(685345,1)
(685494,1)
(685526,1)
(686266,1)
(686463,1)
(686554,1)
(686777,1)
(686852,1)
(687089,1)
(687159,1)
(687164,1)
(687266,1)
(687359,1)
(687441,1)
(687468,1)
(687472,1)
(687507,1)
(687512,1)
(687526,1)
(687580,1)
(687598,1)
(687853,1)
(688279,1)
(688280,1)
(688996,1)
(689266,1)
(689538,1)
(689585,1)
(689601,1)
(689662,1)
(689895,1)
(689948,1)
(689969,1)
(690000,1)
(690004,1)
(690145,1)
(690304,1)
(690369,1)
(690378,1)
(690494,1)
(691294,1)
(691423,1)
(691628,1)
(691672,1)
(691730,1)
(692200,1)
(692214,1)
(692219,1)
(692306,1)
(692363,1)
(692457,1)
(692473,1)
(692475,1)
(692481,1)
(692521,1)
(692530,1)
(692657,1)
(692704,1)
(692794,1)
(692827,1)
(693057,1)
(693216,1)
(693217,1)
(693330,1)
(693635,1)
(693781,1)
(693953,1)
(694110,1)
(694132,1)
(694137,1)
(694238,1)
(694256,1)
(694365,1)
(694398,1)
(694426,1)
(694589,1)
(694627,1)
(694649,1)
(694655,1)
(694659,1)
(694688,1)
(694696,1)
(695387,1)
(695747,1)
(696020,1)
(696083,1)
(696217,1)
(696419,1)
(696993,1)
(697103,1)
(697169,1)
(698511,1)
(698557,1)
(698689,1)
(698696,1)
(698823,1)
(698841,1)
(698849,1)
(698886,1)
(698890,1)
(698927,1)
(698998,1)
(698999,1)
(699036,1)
(699048,1)
(699107,1)
(699134,1)
(699158,1)
(699161,1)
(699170,1)
(699171,1)
(699195,1)
(699196,1)
(699198,1)
(699200,1)
(699215,1)
(699218,1)
(699310,1)
(699531,1)
(699540,1)
(699604,1)
(701334,1)
(701583,1)
(701886,1)
(702772,1)
(702914,1)
(703278,1)
(703415,1)
(703718,1)
(703840,1)
(703855,1)
(703860,1)
(704053,1)
(704241,1)
(704245,1)
(704343,1)
(704353,1)
(704356,1)
(704643,1)
(704735,1)
(704739,1)
(704781,1)
(705136,1)
(705158,1)
(705502,1)
(706174,1)
(706309,1)
(706371,1)
(706521,1)
(706570,1)
(706754,1)
(706785,1)
(706918,1)
(707391,1)
(707463,1)
(707710,1)
(707908,1)
(708712,1)
(708904,1)
(709036,1)
(709345,1)
(709499,1)
(709527,1)
(709555,1)
(709657,1)
(709738,1)
(709782,1)
(709795,1)
(709844,1)
(709897,1)
(709905,1)
(710085,1)
(710095,1)
(710168,1)
(710285,1)
(710341,1)
(710776,1)
(711560,1)
(711805,1)
(711806,1)
(711987,1)
(712068,1)
(712933,1)
(713140,1)
(713143,1)
(713144,1)
(713164,1)
(713165,1)
(713166,1)
(713168,1)
(713169,1)
(713170,1)
(713171,1)
(713172,1)
(713173,1)
(713174,1)
(713175,1)
(713176,1)
(713177,1)
(713178,1)
(713179,1)
(713193,1)
(713194,1)
(713197,1)
(713202,1)
(713203,1)
(713206,1)
(713211,1)
(713214,1)
(713215,1)
(713217,1)
(713219,1)
(713220,1)
(713221,1)
(713222,1)
(713223,1)
(713224,1)
(713225,1)
(713226,1)
(713227,1)
(713228,1)
(713229,1)
(713230,1)
(713231,1)
(713232,1)
(713233,1)
(713234,1)
(713236,1)
(713237,1)
(713238,1)
(713239,1)
(713240,1)
(713242,1)
(713243,1)
(713244,1)
(713245,1)
(713246,1)
(713247,1)
(713248,1)
(713249,1)
(713250,1)
(713251,1)
(713252,1)
(713253,1)
(713254,1)
(713255,1)
(713256,1)
(713257,1)
(713258,1)
(713259,1)
(713260,1)
(713261,1)
(713262,1)
(713263,1)
(713264,1)
(713265,1)
(713266,1)
(713268,1)
(713269,1)
(713270,1)
(713271,1)
(713272,1)
(713273,1)
(713274,1)
(713275,1)
(713276,1)
(713277,1)
(713278,1)
(713279,1)
(713280,1)
(713281,1)
(713282,1)
(713283,1)
(713285,1)
(713286,1)
(713287,1)
(713290,1)
(713291,1)
(713292,1)
(713293,1)
(713294,1)
(713295,1)
(713296,1)
(713297,1)
(713298,1)
(713299,1)
(713301,1)
(713302,1)
(713303,1)
(713304,1)
(713305,1)
(713306,1)
(713307,1)
(713308,1)
(713309,1)
(713310,1)
(713314,1)
(713315,1)
(713317,1)
(713318,1)
(713319,1)
(713321,1)
(713322,1)
(713323,1)
(713324,1)
(713325,1)
(713326,1)
(713327,1)
(713328,1)
(713329,1)
(713368,1)
(713561,1)
(713652,1)
(714108,1)
(714461,1)
(714483,1)
(714506,1)
(714630,1)
(714651,1)
(714671,1)
(714771,1)
(714928,1)
(715141,1)
(715241,1)
(715432,1)
(715457,1)
(715470,1)
(715644,1)
(715693,1)
(716193,1)
(716216,1)
(716480,1)
(716572,1)
(716703,1)
(716735,1)
(716777,1)
(716814,1)
(716836,1)
(716922,1)
(716968,1)
(717000,1)
(717005,1)
(717006,1)
(717058,1)
(717148,1)
(718081,1)
(718201,1)
(718812,1)
(718892,1)
(718972,1)
(719326,1)
(719615,1)
(719664,1)
(719895,1)
(719918,1)
(719983,1)
(720013,1)
(720461,1)
(721056,1)
(721483,1)
(721561,1)
(721665,1)
(721705,1)
(723114,1)
(723510,1)
(723537,1)
(723577,1)
(723727,1)
(723841,1)
(723965,1)
(724073,1)
(724083,1)
(724085,1)
(724121,1)
(724392,1)
(724447,1)
(724454,1)
(724479,1)
(724489,1)
(724501,1)
(724522,1)
(724526,1)
(724553,1)
(724563,1)
(724597,1)
(724603,1)
(724632,1)
(724644,1)
(724650,1)
(724674,1)
(724706,1)
(724716,1)
(724839,1)
(724869,1)
(724879,1)
(724899,1)
(724984,1)
(725047,1)
(725080,1)
(725081,1)
(725084,1)
(725133,1)
(725137,1)
(725141,1)
(725158,1)
(725177,1)
(725178,1)
(725179,1)
(725183,1)
(725188,1)
(725230,1)
(725231,1)
(725232,1)
(725233,1)
(725234,1)
(725235,1)
(725236,1)
(725237,1)
(725238,1)
(725239,1)
(725240,1)
(725241,1)
(725242,1)
(725243,1)
(725244,1)
(725246,1)
(725247,1)
(725248,1)
(725249,1)
(725250,1)
(725251,1)
(725252,1)
(725253,1)
(725254,1)
(725255,1)
(725256,1)
(725257,1)
(725260,1)
(725261,1)
(725262,1)
(725263,1)
(725267,1)
(725268,1)
(725269,1)
(725270,1)
(725271,1)
(725272,1)
(725273,1)
(725274,1)
(725275,1)
(725276,1)
(725277,1)
(725278,1)
(725279,1)
(725281,1)
(725282,1)
(725283,1)
(725293,1)
(725298,1)
(725299,1)
(725300,1)
(725301,1)
(725304,1)
(725306,1)
(725309,1)
(725311,1)
(725312,1)
(725327,1)
(725337,1)
(725338,1)
(725339,1)
(725340,1)
(725341,1)
(725343,1)
(725345,1)
(725346,1)
(725358,1)
(725360,1)
(725362,1)
(725364,1)
(725365,1)
(725366,1)
(725367,1)
(725368,1)
(725369,1)
(725370,1)
(725371,1)
(725372,1)
(725373,1)
(725374,1)
(725375,1)
(725376,1)
(725377,1)
(725378,1)
(725379,1)
(725380,1)
(725381,1)
(725382,1)
(725383,1)
(725384,1)
(725385,1)
(725386,1)
(725387,1)
(725394,1)
(725395,1)
(725396,1)
(725397,1)
(725398,1)
(725399,1)
(725400,1)
(725401,1)
(725402,1)
(725403,1)
(725404,1)
(725409,1)
(725641,1)
(725889,1)
(726056,1)
(726091,1)
(726215,1)
(726284,1)
(726298,1)
(726937,1)
(726949,1)
(726952,1)
(726956,1)
(726963,1)
(726970,1)
(726972,1)
(726986,1)
(726990,1)
(727000,1)
(727012,1)
(727028,1)
(727031,1)
(727051,1)
(727064,1)
(727097,1)
(727107,1)
(727120,1)
(727126,1)
(727127,1)
(727128,1)
(727184,1)
(727189,1)
(727204,1)
(727206,1)
(727210,1)
(727225,1)
(727230,1)
(727232,1)
(727262,1)
(727272,1)
(727282,1)
(727304,1)
(727310,1)
(727322,1)
(727324,1)
(727819,1)
(727923,1)
(728229,1)
(728296,1)
(728408,1)
(728464,1)
(728713,1)
(728846,1)
(729175,1)
(729202,1)
(729311,1)
(729370,1)
(729376,1)
(729479,1)
(729561,1)
(729665,1)
(729703,1)
(729709,1)
(729772,1)
(729857,1)
(729909,1)
(730060,1)
(730228,1)
(730350,1)
(730889,1)
(730986,1)
(730995,1)
(731095,1)
(731145,1)
(731229,1)
(731360,1)
(731361,1)
(731386,1)
(731389,1)
(731434,1)
(731501,1)
(731656,1)
(731717,1)
(731734,1)
(731910,1)
(731913,1)
(731916,1)
(731947,1)
(731992,1)
(731999,1)
(732010,1)
(732012,1)
(732051,1)
(732082,1)
(732110,1)
(732122,1)
(732123,1)
(732167,1)
(732172,1)
(732200,1)
(732250,1)
(732275,1)
(732342,1)
(732350,1)
(732360,1)
(732391,1)
